x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
63803.584521384924,129441.24699999997,162553.42465753423,78594.41547861508,129441.24699999997,162553.42465753423
64673.63340122199,430201.7915,146597.2602739726,77724.36659877801,430201.7915,146597.2602739726
65688.69042769857,422880.45399999997,143605.4794520548,76709.30957230143,422880.45399999997,143605.4794520548
66703.74745417514,486429.66349999997,132635.61643835614,75694.25254582486,486429.66349999997,132635.61643835614
67863.81262729123,342638.595,141112.3287671233,74534.18737270877,342638.595,141112.3287671233
69023.87780040732,392130.8364999999,155073.97260273973,73374.12219959268,392130.8364999999,155073.97260273973
70328.9511201629,243946.9655,135128.76712328766,72069.0488798371,243946.9655,135128.76712328766
435.0244399185335,878.5604999999998,20443.835616438355,141962.97556008145,878.5604999999998,20443.835616438355
290.0162932790224,1757.1209999999996,46871.232876712325,142107.983706721,1757.1209999999996,46871.232876712325
145.0081466395112,0.0,82273.97260273973,142252.9918533605,0.0,82273.97260273973
0.0,292.8535,118175.34246575343,142398.0,292.8535,118175.34246575343
0.0,0.0,123660.27397260274,142398.0,0.0,123660.27397260274
0.0,292.8535,157068.49315068492,142398.0,292.8535,157068.49315068492
435.0244399185335,58570.7,21939.72602739726,141962.97556008145,58570.7,21939.72602739726
290.0162932790224,58570.7,59336.98630136986,142107.983706721,58570.7,59336.98630136986
145.0081466395112,58570.7,87260.27397260275,142252.9918533605,58570.7,87260.27397260275
0.0,58570.7,105709.5890410959,142398.0,58570.7,105709.5890410959
0.0,58863.5535,148591.7808219178,142398.0,58863.5535,148591.7808219178
0.0,58863.5535,154076.7123287671,142398.0,58863.5535,154076.7123287671
435.0244399185335,117141.4,14958.90410958904,141962.97556008145,117141.4,14958.90410958904
290.0162932790224,117141.4,49364.38356164384,142107.983706721,117141.4,49364.38356164384
145.0081466395112,117727.107,74295.8904109589,142252.9918533605,117727.107,74295.8904109589
0.0,118312.81400000001,108202.7397260274,142398.0,118312.81400000001,108202.7397260274
0.0,117141.4,134630.13698630137,142398.0,117141.4,134630.13698630137
0.0,118019.9605,161057.53424657535,142398.0,118019.9605,161057.53424657535
17690.993890020363,292.8535,28920.547945205482,124707.00610997964,292.8535,28920.547945205482
17690.993890020363,0.0,53353.42465753425,124707.00610997964,0.0,53353.42465753425
17690.993890020363,0.0,63326.02739726027,124707.00610997964,0.0,63326.02739726027
17690.993890020363,1464.2675000000002,98728.76712328767,124707.00610997964,1464.2675000000002,98728.76712328767
17690.993890020363,2928.5350000000003,145600.0,124707.00610997964,2928.5350000000003,145600.0
17690.993890020363,1171.414,153578.08219178082,124707.00610997964,1171.414,153578.08219178082
17690.993890020363,58570.7,2493.150684931507,124707.00610997964,58570.7,2493.150684931507
17690.993890020363,60620.67449999999,36400.0,124707.00610997964,60620.67449999999,36400.0
17690.993890020363,60913.52799999999,64821.91780821919,124707.00610997964,60913.52799999999,64821.91780821919
17690.993890020363,59156.40700000001,114186.30136986302,124707.00610997964,59156.40700000001,114186.30136986302
17690.993890020363,59449.260500000004,140115.0684931507,124707.00610997964,59449.260500000004,140115.0684931507
17690.993890020363,58570.7,165545.20547945204,124707.00610997964,58570.7,165545.20547945204
17690.993890020363,117434.25349999999,3490.4109589041095,124707.00610997964,117434.25349999999,3490.4109589041095
17690.993890020363,117141.4,57841.095890410965,124707.00610997964,117141.4,57841.095890410965
17690.993890020363,117141.4,72301.36986301371,124707.00610997964,117141.4,72301.36986301371
17690.993890020363,119484.228,99227.39726027398,124707.00610997964,119484.228,99227.39726027398
17690.993890020363,118312.81400000001,122663.01369863014,124707.00610997964,118312.81400000001,122663.01369863014
17690.993890020363,117141.4,152580.8219178082,124707.00610997964,117141.4,152580.8219178082
35526.99592668024,0.0,12465.753424657536,106871.00407331975,0.0,12465.753424657536
35526.99592668024,0.0,45873.97260273973,106871.00407331975,0.0,45873.97260273973
35526.99592668024,292.8535,60334.24657534247,106871.00407331975,292.8535,60334.24657534247
35526.99592668024,585.707,94241.09589041096,106871.00407331975,585.707,94241.09589041096
35526.99592668024,0.0,147095.8904109589,106871.00407331975,0.0,147095.8904109589
35526.99592668024,292.8535,155073.97260273973,106871.00407331975,292.8535,155073.97260273973
35526.99592668024,58863.5535,3490.4109589041095,106871.00407331975,58863.5535,3490.4109589041095
35526.99592668024,58863.5535,55347.94520547945,106871.00407331975,58863.5535,55347.94520547945
35526.99592668024,58570.7,60334.24657534247,106871.00407331975,58570.7,60334.24657534247
35526.99592668024,58570.7,107704.1095890411,106871.00407331975,58570.7,107704.1095890411
35526.99592668024,58863.5535,135128.76712328766,106871.00407331975,58863.5535,135128.76712328766
35526.99592668024,60327.820999999996,159063.01369863012,106871.00407331975,60327.820999999996,159063.01369863012
35526.99592668024,117141.4,6980.821917808219,106871.00407331975,117141.4,6980.821917808219
35526.99592668024,117141.4,50361.64383561644,106871.00407331975,117141.4,50361.64383561644
35526.99592668024,117434.25349999999,80279.45205479451,106871.00407331975,117434.25349999999,80279.45205479451
35526.99592668024,117141.4,98230.13698630137,106871.00407331975,117141.4,98230.13698630137
35526.99592668024,117727.107,137123.2876712329,106871.00407331975,117727.107,137123.2876712329
